# Synthetic RIN spectrum, 1064nm Nd:YAG, 100mW avg power.
# Rate-equation model: pump 1/f excess + relaxation-oscillation
# Lorentzian + shot-noise floor. Physical parameters anchored to the
# Generated synthetically from a model;
# Columns: frequency (Hz), RIN (dBc/Hz)
# f_RO=3e5 Hz, Gamma=4e4, P0=100mW, lambda=1064nm, shot_floor=-174.3 dBc/Hz
# Reference: RP Photonics RIN example (shot floor -174 dBc/Hz, RO peak, pump excess).
# ----
1.000000e+02,-1.348144e+02
1.023332e+02,-1.348962e+02
1.047209e+02,-1.349779e+02
1.071643e+02,-1.350595e+02
1.096647e+02,-1.351409e+02
1.122234e+02,-1.352221e+02
1.148418e+02,-1.353032e+02
1.175214e+02,-1.353840e+02
1.202634e+02,-1.354647e+02
1.230694e+02,-1.355453e+02
1.259409e+02,-1.356256e+02
1.288794e+02,-1.357058e+02
1.318865e+02,-1.357858e+02
1.349637e+02,-1.358656e+02
1.381127e+02,-1.359452e+02
1.413352e+02,-1.360246e+02
1.446329e+02,-1.361038e+02
1.480075e+02,-1.361828e+02
1.514609e+02,-1.362616e+02
1.549948e+02,-1.363402e+02
1.586112e+02,-1.364186e+02
1.623120e+02,-1.364968e+02
1.660991e+02,-1.365747e+02
1.699746e+02,-1.366524e+02
1.739405e+02,-1.367300e+02
1.779989e+02,-1.368072e+02
1.821520e+02,-1.368843e+02
1.864021e+02,-1.369611e+02
1.907513e+02,-1.370377e+02
1.952019e+02,-1.371140e+02
1.997565e+02,-1.371901e+02
2.044172e+02,-1.372660e+02
2.091868e+02,-1.373416e+02
2.140676e+02,-1.374169e+02
2.190623e+02,-1.374920e+02
2.241735e+02,-1.375668e+02
2.294040e+02,-1.376414e+02
2.347565e+02,-1.377156e+02
2.402340e+02,-1.377897e+02
2.458392e+02,-1.378634e+02
2.515752e+02,-1.379368e+02
2.574450e+02,-1.380100e+02
2.634518e+02,-1.380829e+02
2.695987e+02,-1.381555e+02
2.758891e+02,-1.382278e+02
2.823262e+02,-1.382998e+02
2.889136e+02,-1.383715e+02
2.956546e+02,-1.384428e+02
3.025529e+02,-1.385139e+02
3.096122e+02,-1.385847e+02
3.168361e+02,-1.386551e+02
3.242287e+02,-1.387252e+02
3.317937e+02,-1.387950e+02
3.395352e+02,-1.388645e+02
3.474573e+02,-1.389336e+02
3.555643e+02,-1.390024e+02
3.638605e+02,-1.390709e+02
3.723502e+02,-1.391390e+02
3.810380e+02,-1.392068e+02
3.899285e+02,-1.392742e+02
3.990264e+02,-1.393413e+02
4.083367e+02,-1.394080e+02
4.178641e+02,-1.394743e+02
4.276138e+02,-1.395403e+02
4.375911e+02,-1.396059e+02
4.478011e+02,-1.396711e+02
4.582493e+02,-1.397360e+02
4.689414e+02,-1.398004e+02
4.798828e+02,-1.398645e+02
4.910796e+02,-1.399283e+02
5.025377e+02,-1.399916e+02
5.142630e+02,-1.400545e+02
5.262620e+02,-1.401170e+02
5.385409e+02,-1.401792e+02
5.511063e+02,-1.402409e+02
5.639649e+02,-1.403022e+02
5.771235e+02,-1.403631e+02
5.905892e+02,-1.404236e+02
6.043690e+02,-1.404837e+02
6.184703e+02,-1.405434e+02
6.329007e+02,-1.406026e+02
6.476677e+02,-1.406615e+02
6.627793e+02,-1.407199e+02
6.782435e+02,-1.407778e+02
6.940685e+02,-1.408354e+02
7.102627e+02,-1.408925e+02
7.268348e+02,-1.409492e+02
7.437936e+02,-1.410054e+02
7.611480e+02,-1.410612e+02
7.789074e+02,-1.411166e+02
7.970811e+02,-1.411715e+02
8.156788e+02,-1.412259e+02
8.347105e+02,-1.412799e+02
8.541863e+02,-1.413335e+02
8.741164e+02,-1.413866e+02
8.945116e+02,-1.414393e+02
9.153826e+02,-1.414915e+02
9.367406e+02,-1.415432e+02
9.585970e+02,-1.415945e+02
9.809633e+02,-1.416453e+02
1.003851e+03,-1.416957e+02
1.027274e+03,-1.417456e+02
1.051242e+03,-1.417950e+02
1.075770e+03,-1.418440e+02
1.100870e+03,-1.418925e+02
1.126556e+03,-1.419406e+02
1.152842e+03,-1.419882e+02
1.179740e+03,-1.420353e+02
1.207266e+03,-1.420819e+02
1.235434e+03,-1.421281e+02
1.264260e+03,-1.421738e+02
1.293758e+03,-1.422190e+02
1.323945e+03,-1.422638e+02
1.354835e+03,-1.423081e+02
1.386447e+03,-1.423520e+02
1.418796e+03,-1.423953e+02
1.451900e+03,-1.424382e+02
1.485776e+03,-1.424807e+02
1.520442e+03,-1.425226e+02
1.555918e+03,-1.425641e+02
1.592221e+03,-1.426052e+02
1.629371e+03,-1.426458e+02
1.667388e+03,-1.426859e+02
1.706292e+03,-1.427255e+02
1.746104e+03,-1.427647e+02
1.786845e+03,-1.428034e+02
1.828536e+03,-1.428417e+02
1.871200e+03,-1.428795e+02
1.914859e+03,-1.429169e+02
1.959538e+03,-1.429538e+02
2.005258e+03,-1.429902e+02
2.052045e+03,-1.430262e+02
2.099924e+03,-1.430618e+02
2.148921e+03,-1.430969e+02
2.199060e+03,-1.431316e+02
2.250369e+03,-1.431658e+02
2.302875e+03,-1.431996e+02
2.356607e+03,-1.432329e+02
2.411592e+03,-1.432658e+02
2.467860e+03,-1.432983e+02
2.525441e+03,-1.433303e+02
2.584365e+03,-1.433619e+02
2.644665e+03,-1.433931e+02
2.706371e+03,-1.434239e+02
2.769517e+03,-1.434542e+02
2.834136e+03,-1.434841e+02
2.900263e+03,-1.435136e+02
2.967933e+03,-1.435427e+02
3.037182e+03,-1.435714e+02
3.108046e+03,-1.435997e+02
3.180564e+03,-1.436276e+02
3.254774e+03,-1.436551e+02
3.330716e+03,-1.436821e+02
3.408429e+03,-1.437088e+02
3.487956e+03,-1.437351e+02
3.569338e+03,-1.437610e+02
3.652619e+03,-1.437866e+02
3.737843e+03,-1.438117e+02
3.825055e+03,-1.438365e+02
3.914303e+03,-1.438609e+02
4.005633e+03,-1.438849e+02
4.099093e+03,-1.439085e+02
4.194735e+03,-1.439318e+02
4.292608e+03,-1.439547e+02
4.392764e+03,-1.439773e+02
4.495258e+03,-1.439995e+02
4.600143e+03,-1.440214e+02
4.707475e+03,-1.440429e+02
4.817311e+03,-1.440641e+02
4.929710e+03,-1.440849e+02
5.044732e+03,-1.441054e+02
5.162437e+03,-1.441256e+02
5.282889e+03,-1.441454e+02
5.406151e+03,-1.441650e+02
5.532289e+03,-1.441841e+02
5.661370e+03,-1.442030e+02
5.793463e+03,-1.442216e+02
5.928638e+03,-1.442398e+02
6.066967e+03,-1.442578e+02
6.208523e+03,-1.442754e+02
6.353383e+03,-1.442927e+02
6.501622e+03,-1.443098e+02
6.653320e+03,-1.443265e+02
6.808557e+03,-1.443429e+02
6.967417e+03,-1.443591e+02
7.129983e+03,-1.443750e+02
7.296342e+03,-1.443906e+02
7.466583e+03,-1.444059e+02
7.640795e+03,-1.444209e+02
7.819073e+03,-1.444357e+02
8.001510e+03,-1.444502e+02
8.188204e+03,-1.444644e+02
8.379254e+03,-1.444783e+02
8.574761e+03,-1.444921e+02
8.774830e+03,-1.445055e+02
8.979568e+03,-1.445187e+02
9.189082e+03,-1.445316e+02
9.403485e+03,-1.445443e+02
9.622890e+03,-1.445568e+02
9.847414e+03,-1.445690e+02
1.007718e+04,-1.445809e+02
1.031230e+04,-1.445926e+02
1.055291e+04,-1.446041e+02
1.079914e+04,-1.446153e+02
1.105110e+04,-1.446264e+02
1.130895e+04,-1.446371e+02
1.157282e+04,-1.446477e+02
1.184284e+04,-1.446580e+02
1.211916e+04,-1.446681e+02
1.240193e+04,-1.446780e+02
1.269129e+04,-1.446877e+02
1.298741e+04,-1.446971e+02
1.329044e+04,-1.447063e+02
1.360053e+04,-1.447153e+02
1.391787e+04,-1.447241e+02
1.424260e+04,-1.447327e+02
1.457491e+04,-1.447410e+02
1.491498e+04,-1.447492e+02
1.526298e+04,-1.447571e+02
1.561910e+04,-1.447649e+02
1.598353e+04,-1.447724e+02
1.635647e+04,-1.447797e+02
1.673810e+04,-1.447868e+02
1.712864e+04,-1.447937e+02
1.752829e+04,-1.448003e+02
1.793727e+04,-1.448068e+02
1.835578e+04,-1.448131e+02
1.878407e+04,-1.448191e+02
1.922234e+04,-1.448249e+02
1.967085e+04,-1.448306e+02
2.012981e+04,-1.448360e+02
2.059949e+04,-1.448412e+02
2.108012e+04,-1.448461e+02
2.157197e+04,-1.448509e+02
2.207529e+04,-1.448554e+02
2.259036e+04,-1.448597e+02
2.311745e+04,-1.448638e+02
2.365683e+04,-1.448677e+02
2.420880e+04,-1.448713e+02
2.477365e+04,-1.448747e+02
2.535168e+04,-1.448778e+02
2.594319e+04,-1.448808e+02
2.654850e+04,-1.448834e+02
2.716794e+04,-1.448858e+02
2.780183e+04,-1.448880e+02
2.845052e+04,-1.448899e+02
2.911433e+04,-1.448915e+02
2.979364e+04,-1.448929e+02
3.048879e+04,-1.448940e+02
3.120017e+04,-1.448947e+02
3.192814e+04,-1.448952e+02
3.267310e+04,-1.448954e+02
3.343544e+04,-1.448953e+02
3.421556e+04,-1.448949e+02
3.501389e+04,-1.448941e+02
3.583085e+04,-1.448930e+02
3.666687e+04,-1.448916e+02
3.752239e+04,-1.448897e+02
3.839787e+04,-1.448876e+02
3.929379e+04,-1.448850e+02
4.021060e+04,-1.448820e+02
4.114881e+04,-1.448786e+02
4.210891e+04,-1.448748e+02
4.309140e+04,-1.448705e+02
4.409683e+04,-1.448658e+02
4.512571e+04,-1.448606e+02
4.617860e+04,-1.448549e+02
4.725605e+04,-1.448487e+02
4.835865e+04,-1.448419e+02
4.948696e+04,-1.448346e+02
5.064161e+04,-1.448267e+02
5.182320e+04,-1.448182e+02
5.303235e+04,-1.448090e+02
5.426972e+04,-1.447992e+02
5.553596e+04,-1.447887e+02
5.683174e+04,-1.447774e+02
5.815776e+04,-1.447654e+02
5.951472e+04,-1.447527e+02
6.090333e+04,-1.447390e+02
6.232435e+04,-1.447246e+02
6.377852e+04,-1.447092e+02
6.526662e+04,-1.446928e+02
6.678945e+04,-1.446755e+02
6.834780e+04,-1.446571e+02
6.994251e+04,-1.446376e+02
7.157444e+04,-1.446170e+02
7.324443e+04,-1.445951e+02
7.495340e+04,-1.445720e+02
7.670223e+04,-1.445476e+02
7.849188e+04,-1.445217e+02
8.032327e+04,-1.444944e+02
8.219740e+04,-1.444655e+02
8.411526e+04,-1.444350e+02
8.607786e+04,-1.444028e+02
8.808626e+04,-1.443687e+02
9.014152e+04,-1.443327e+02
9.224473e+04,-1.442948e+02
